"Date","Price","Open","High","Low","Change %"
"Mar 24, 2015","12,905.0","12,985.0","12,995.0","12,900.0","-0.88%"
"Mar 23, 2015","13,019.5","13,030.5","13,080.5","13,005.5","-0.74%"
"Mar 20, 2015","13,116.0","13,044.0","13,124.0","13,044.0","0.62%"
"Mar 19, 2015","13,035.0","13,115.0","13,115.0","12,984.0","-1.03%"
"Mar 18, 2015","13,170.0","13,160.0","13,190.0","13,150.0","0.02%"
"Mar 17, 2015","13,167.5","13,222.5","13,247.5","13,162.5","-0.56%"
"Mar 16, 2015","13,242.0","13,203.0","13,247.0","13,203.0","0.36%"
"Mar 13, 2015","13,195.0","13,155.0","13,205.0","13,150.0","0.09%"
"Mar 12, 2015","13,182.5","13,147.5","13,217.5","13,147.5","-0.06%"
"Mar 11, 2015","13,190.5","13,139.5","13,244.5","13,124.5","0.76%"
"Mar 10, 2015","13,091.5","13,053.5","13,093.5","13,047.5","0.32%"
"Mar 09, 2015","13,050.0","13,005.0","13,075.0","13,005.0","0.54%"
"Mar 06, 2015","12,980.0","13,000.0","13,005.0","12,950.0","-0.08%"
"Mar 05, 2015","12,990.0","12,990.0","13,030.0","12,979.0","0.06%"
"Mar 04, 2015","12,982.5","12,957.5","12,982.5","12,942.5","0.13%"
"Mar 03, 2015","12,965.0","12,945.0","12,982.0","12,945.0","-0.04%"
"Mar 02, 2015","12,970.0","12,955.0","13,000.0","12,950.0","0.35%"
"Feb 27, 2015","12,925.0","12,835.0","12,945.0","12,835.0","0.68%"
"Feb 26, 2015","12,837.5","12,842.5","12,869.5","12,827.5","-0.28%"
"Feb 25, 2015","12,873.5","12,851.5","12,891.5","12,851.5","-0.19%"
"Feb 24, 2015","12,897.5","12,842.5","12,899.5","12,802.5","0.49%"
"Feb 23, 2015","12,834.5","12,812.5","12,835.5","12,802.5","0.17%"
"Feb 20, 2015","12,812.5","12,852.5","12,867.5","12,802.5","-0.23%"
"Feb 19, 2015","12,842.5","12,842.5","12,842.5","12,842.5","0.00%"
"Feb 18, 2015","12,842.5","12,787.5","12,847.5","12,787.5","0.57%"
"Feb 17, 2015","12,769.5","12,741.5","12,771.5","12,740.5","0.13%"
"Feb 16, 2015","12,752.5","12,752.5","12,767.5","12,732.5","-0.27%"
"Feb 13, 2015","12,787.5","12,737.5","12,787.5","12,737.5","-0.04%"
"Feb 12, 2015","12,792.5","12,752.5","12,837.5","12,752.5","0.61%"
"Feb 11, 2015","12,715.0","12,680.0","12,720.0","12,680.0","0.34%"
"Feb 10, 2015","12,672.5","12,652.5","12,672.5","12,637.5","0.20%"
"Feb 09, 2015","12,647.5","12,632.5","12,692.5","12,632.5","0.26%"
"Feb 06, 2015","12,614.5","12,633.5","12,633.5","12,603.5","-0.14%"
"Feb 05, 2015","12,632.5","12,631.5","12,660.5","12,627.5","0.06%"
"Feb 04, 2015","12,625.0","12,605.0","12,640.0","12,585.0","-0.23%"
"Feb 03, 2015","12,654.0","12,674.0","12,674.0","12,609.0","-0.24%"
"Feb 02, 2015","12,685.0","12,683.0","12,718.0","12,680.0","0.14%"
"Jan 30, 2015","12,667.5","12,592.5","12,667.5","12,582.5","0.80%"
"Jan 29, 2015","12,567.5","12,502.5","12,567.5","12,502.5","0.65%"
"Jan 28, 2015","12,486.0","12,466.0","12,516.0","12,466.0","0.08%"
"Jan 27, 2015","12,476.5","12,488.5","12,508.5","12,468.5","-0.27%"
"Jan 26, 2015","12,510.0","12,475.0","12,540.0","12,475.0","0.30%"
"Jan 23, 2015","12,472.5","12,402.5","12,517.5","12,402.5","-0.12%"
"Jan 22, 2015","12,487.5","12,452.5","12,532.5","12,422.5","0.06%"
"Jan 21, 2015","12,480.0","12,555.0","12,570.0","12,475.0","-0.83%"
"Jan 20, 2015","12,584.0","12,624.0","12,669.0","12,584.0","-0.27%"
"Jan 19, 2015","12,618.5","12,591.5","12,621.5","12,591.5","0.25%"
"Jan 16, 2015","12,587.5","12,542.5","12,617.5","12,542.5","0.22%"
"Jan 15, 2015","12,560.0","12,590.0","12,635.0","12,555.0","-0.42%"
"Jan 14, 2015","12,613.0","12,581.0","12,626.0","12,566.0","0.12%"
"Jan 13, 2015","12,597.5","12,562.5","12,617.5","12,562.5","0.00%"
"Jan 12, 2015","12,597.5","12,592.5","12,597.5","12,552.5","-0.43%"
"Jan 09, 2015","12,651.5","12,651.5","12,652.5","12,626.5","-0.22%"
"Jan 08, 2015","12,680.0","12,685.0","12,745.0","12,675.0","-0.46%"
"Jan 07, 2015","12,738.5","12,641.5","12,751.5","12,641.5","0.64%"
"Jan 06, 2015","12,657.5","12,602.5","12,672.5","12,602.5","0.24%"
"Jan 05, 2015","12,627.5","12,522.5","12,672.5","12,522.5","0.68%"
"Jan 02, 2015","12,542.5","12,407.5","12,542.5","12,407.5","1.27%"
"Jan 01, 2015","12,385.0","12,385.0","12,385.0","12,385.0","0.00%"
"Dec 31, 2014","12,385.0","12,415.0","12,455.0","12,355.0","-0.49%"
"Dec 30, 2014","12,446.5","12,421.5","12,466.5","12,401.5","-0.00%"
"Dec 29, 2014","12,447.0","12,470.0","12,470.0","12,395.0","-0.16%"
"Dec 26, 2014","12,467.5","12,467.5","12,467.5","12,467.5","0.00%"
"Dec 25, 2014","12,467.5","12,467.5","12,467.5","12,467.5","0.00%"
"Dec 24, 2014","12,467.5","12,447.5","12,472.5","12,447.5","0.14%"
"Dec 23, 2014","12,450.0","12,435.0","12,470.0","12,435.0","0.09%"
"Dec 22, 2014","12,439.0","12,431.0","12,446.0","12,421.0","-0.37%"
"Dec 19, 2014","12,485.0","12,510.0","12,555.0","12,485.0","-0.62%"
"Dec 18, 2014","12,562.5","12,662.5","12,662.5","12,522.5","-0.75%"
"Dec 17, 2014","12,657.5","12,702.5","12,752.5","12,622.5","-0.18%"
"Dec 16, 2014","12,680.0","12,760.0","12,940.0","12,635.0","-0.14%"
"Dec 15, 2014","12,697.5","12,482.5","12,700.5","12,482.5","1.93%"
"Dec 12, 2014","12,457.5","12,367.5","12,457.5","12,367.5","0.88%"
"Dec 11, 2014","12,348.5","12,326.5","12,348.5","12,301.5","0.10%"
"Dec 10, 2014","12,336.5","12,321.5","12,342.5","12,321.5","0.06%"
"Dec 09, 2014","12,329.5","12,347.5","12,357.5","12,321.5","-0.15%"
"Dec 08, 2014","12,348.5","12,301.5","12,366.5","12,301.5","0.42%"
"Dec 05, 2014","12,296.5","12,301.5","12,304.5","12,291.5","-0.09%"
"Dec 04, 2014","12,307.5","12,307.5","12,321.5","12,297.5","0.07%"
"Dec 03, 2014","12,298.5","12,271.5","12,299.5","12,271.5","0.23%"
"Dec 02, 2014","12,270.0","12,268.0","12,281.0","12,258.0","-0.02%"
"Dec 01, 2014","12,272.5","12,222.5","12,275.5","12,222.5","0.56%"
"Nov 28, 2014","12,204.0","12,185.0","12,210.0","12,175.0","0.22%"
"Nov 27, 2014","12,177.0","12,169.0","12,186.0","12,156.0","0.02%"
"Nov 26, 2014","12,175.0","12,167.0","12,180.0","12,155.0","0.09%"
"Nov 25, 2014","12,164.0","12,145.0","12,175.0","12,145.0","0.10%"
"Nov 24, 2014","12,151.5","12,113.5","12,153.5","12,088.5","0.02%"
"Nov 21, 2014","12,148.5","12,143.5","12,173.5","12,123.5","-0.22%"
"Nov 20, 2014","12,175.0","12,130.0","12,185.0","12,130.0","0.23%"
"Nov 19, 2014","12,147.5","12,087.5","12,147.5","12,087.5","-0.02%"
"Nov 18, 2014","12,150.0","12,105.0","12,160.0","12,105.0","-0.45%"
"Nov 17, 2014","12,204.5","12,172.5","12,208.5","12,172.5","-0.05%"
"Nov 14, 2014","12,211.0","12,201.0","12,217.0","12,191.0","0.07%"
"Nov 13, 2014","12,202.5","12,202.5","12,212.5","12,182.5","0.03%"
"Nov 12, 2014","12,198.5","12,201.5","12,216.5","12,186.5","-0.05%"
"Nov 11, 2014","12,205.0","12,155.0","12,205.0","12,155.0","0.43%"
"Nov 10, 2014","12,152.5","12,122.5","12,157.5","12,122.5","-0.16%"
"Nov 07, 2014","12,172.5","12,172.5","12,174.5","12,132.5","0.27%"
"Nov 06, 2014","12,140.0","12,155.0","12,195.0","12,130.0","-0.02%"
"Nov 05, 2014","12,142.5","12,102.5","12,142.5","12,077.5","0.29%"
"Nov 04, 2014","12,107.5","12,122.5","12,135.5","12,097.5","0.00%"
"Nov 03, 2014","12,107.5","12,102.5","12,122.5","12,089.5","0.19%"
"Oct 31, 2014","12,085.0","12,100.0","12,125.0","12,060.0","-0.33%"
"Oct 30, 2014","12,125.0","12,105.0","12,185.0","12,095.0","0.37%"
"Oct 29, 2014","12,080.0","12,125.0","12,180.0","12,075.0","-0.74%"
"Oct 28, 2014","12,170.0","12,105.0","12,195.0","12,100.0","0.47%"
"Oct 27, 2014","12,112.5","12,032.5","12,112.5","12,032.5","0.39%"
"Oct 24, 2014","12,066.0","12,059.0","12,079.0","12,054.0","0.05%"
"Oct 23, 2014","12,060.0","12,020.0","12,065.0","12,020.0","0.40%"
"Oct 22, 2014","12,012.5","12,002.5","12,032.5","12,002.5","0.10%"
"Oct 21, 2014","12,000.0","11,975.0","12,005.0","11,955.0","-0.27%"
"Oct 20, 2014","12,032.5","12,052.5","12,062.5","11,996.5","-0.61%"
"Oct 17, 2014","12,106.5","12,226.5","12,228.5","12,101.5","-1.15%"
"Oct 16, 2014","12,247.5","12,197.5","12,252.5","12,197.5","0.18%"
"Oct 15, 2014","12,225.0","12,212.0","12,237.0","12,202.0","0.14%"
"Oct 14, 2014","12,207.5","12,202.5","12,209.5","12,186.5","-0.07%"
"Oct 13, 2014","12,216.0","12,201.0","12,218.0","12,186.0","-0.03%"
"Oct 10, 2014","12,220.0","12,195.0","12,225.0","12,195.0","0.29%"
"Oct 09, 2014","12,185.0","12,185.0","12,200.0","12,160.0","-0.45%"
"Oct 08, 2014","12,240.0","12,185.0","12,253.0","12,185.0","0.31%"
"Oct 07, 2014","12,202.5","12,172.5","12,202.5","12,172.5","-0.06%"
"Oct 06, 2014","12,210.0","12,191.0","12,221.0","12,191.0","0.28%"
"Oct 03, 2014","12,176.5","12,121.5","12,176.5","12,121.5","0.22%"
"Oct 02, 2014","12,150.0","12,145.0","12,175.0","12,120.0","0.19%"
"Oct 01, 2014","12,127.5","12,167.5","12,202.5","12,127.5","-0.47%"
"Sep 30, 2014","12,185.0","12,205.0","12,235.0","12,155.0","0.12%"
"Sep 29, 2014","12,170.0","12,008.0","12,170.0","12,008.0","1.23%"
"Sep 26, 2014","12,022.5","11,982.5","12,037.5","11,982.5","0.37%"
"Sep 25, 2014","11,978.5","11,958.5","11,983.5","11,938.5","0.22%"
"Sep 24, 2014","11,952.5","11,971.5","11,982.5","11,937.5","-0.17%"
"Sep 23, 2014","11,972.5","11,972.5","11,992.5","11,972.5","-0.01%"
"Sep 22, 2014","11,973.5","11,961.5","11,976.5","11,951.5","0.05%"
"Sep 19, 2014","11,967.5","11,972.5","11,992.5","11,966.5","-0.10%"
"Sep 18, 2014","11,980.0","12,005.0","12,040.0","11,980.0","0.21%"
"Sep 17, 2014","11,955.0","11,905.0","11,960.0","11,890.0","-0.08%"
"Sep 16, 2014","11,965.0","11,905.0","11,965.0","11,890.0","0.31%"
"Sep 15, 2014","11,927.5","11,837.5","11,927.5","11,837.5","0.91%"
"Sep 12, 2014","11,820.0","11,812.0","11,837.0","11,807.0","-0.04%"
"Sep 11, 2014","11,825.0","11,815.0","11,840.0","11,805.0","0.11%"
"Sep 10, 2014","11,812.0","11,765.0","11,820.0","11,765.0","0.39%"
"Sep 09, 2014","11,766.5","11,736.5","11,773.5","11,731.5","0.32%"
"Sep 08, 2014","11,729.5","11,722.5","11,732.5","11,715.5","-0.22%"
"Sep 05, 2014","11,755.0","11,785.0","11,785.0","11,745.0","-0.08%"
"Sep 04, 2014","11,764.0","11,751.0","11,766.0","11,751.0","-0.01%"
"Sep 03, 2014","11,765.0","11,750.0","11,800.0","11,750.0","0.15%"
"Sep 02, 2014","11,747.5","11,707.5","11,747.5","11,707.5","0.27%"
"Sep 01, 2014","11,716.0","11,696.0","11,716.0","11,691.0","0.22%"
"Aug 29, 2014","11,690.0","11,715.0","11,730.0","11,690.0","-0.09%"
"Aug 28, 2014","11,700.5","11,674.5","11,717.5","11,672.5","0.16%"
"Aug 27, 2014","11,681.5","11,701.5","11,711.5","11,676.5","-0.27%"
"Aug 26, 2014","11,713.0","11,711.0","11,721.0","11,701.0","-0.04%"
"Aug 25, 2014","11,718.0","11,692.0","11,722.0","11,692.0","0.34%"
"Aug 22, 2014","11,678.5","11,633.5","11,683.5","11,633.5","-0.10%"
"Aug 21, 2014","11,690.0","11,720.0","11,740.0","11,690.0","-0.09%"
"Aug 20, 2014","11,700.0","11,692.0","11,717.0","11,692.0","0.18%"
"Aug 19, 2014","11,679.0","11,678.0","11,686.0","11,671.0","-0.05%"
"Aug 18, 2014","11,684.5","11,671.5","11,686.5","11,668.5","0.08%"
"Aug 15, 2014","11,675.0","11,675.0","11,698.0","11,667.0","0.02%"
"Aug 14, 2014","11,672.5","11,667.5","11,697.5","11,657.5","-0.16%"
"Aug 13, 2014","11,691.0","11,676.0","11,697.0","11,671.0","0.03%"
"Aug 12, 2014","11,687.5","11,662.5","11,692.5","11,657.5","0.15%"
"Aug 11, 2014","11,670.0","11,735.0","11,745.0","11,660.0","-0.91%"
"Aug 08, 2014","11,777.5","11,787.5","11,842.5","11,777.5","-0.15%"
"Aug 07, 2014","11,795.0","11,765.0","11,815.0","11,755.0","0.38%"
"Aug 06, 2014","11,750.0","11,730.0","11,775.0","11,730.0","0.45%"
"Aug 05, 2014","11,697.0","11,747.0","11,747.0","11,682.0","-0.52%"
"Aug 04, 2014","11,758.0","11,725.0","11,765.0","11,705.0","-0.36%"
"Aug 01, 2014","11,800.0","11,605.0","11,835.0","11,605.0","1.92%"
"Jul 31, 2014","11,577.5","11,577.5","11,577.5","11,577.5","0.00%"
"Jul 30, 2014","11,577.5","11,577.5","11,577.5","11,577.5","0.00%"
"Jul 29, 2014","11,577.5","11,577.5","11,577.5","11,577.5","0.00%"
"Jul 28, 2014","11,577.5","11,577.5","11,577.5","11,577.5","0.00%"
"Jul 25, 2014","11,577.5","11,567.5","11,609.5","11,554.5","0.09%"
"Jul 24, 2014","11,567.5","11,502.5","11,567.5","11,502.5","0.59%"
"Jul 23, 2014","11,500.0","11,555.0","11,555.0","11,480.0","-0.90%"
"Jul 22, 2014","11,605.0","11,535.0","11,635.0","11,515.0","0.30%"
"Jul 21, 2014","11,570.0","11,583.0","11,588.0","11,553.0","-0.39%"
"Jul 18, 2014","11,615.0","11,695.0","11,720.0","11,604.0","-0.60%"
"Jul 17, 2014","11,685.0","11,665.0","11,710.0","11,635.0","-0.09%"
"Jul 16, 2014","11,695.0","11,765.0","11,830.0","11,690.0","-0.34%"
"Jul 15, 2014","11,735.0","11,655.0","11,740.0","11,655.0","0.63%"
"Jul 14, 2014","11,661.5","11,606.5","11,661.5","11,601.5","0.66%"
"Jul 11, 2014","11,585.0","11,595.0","11,635.0","11,577.0","0.09%"
"Jul 10, 2014","11,575.0","11,555.0","11,590.0","11,505.0","-0.43%"
"Jul 09, 2014","11,625.0","11,625.0","11,625.0","11,625.0","0.00%"
"Jul 08, 2014","11,625.0","11,690.0","11,715.0","11,595.0","-0.64%"
"Jul 07, 2014","11,700.0","11,855.0","11,855.0","11,682.0","-1.45%"
"Jul 04, 2014","11,872.5","11,917.5","11,917.5","11,857.5","-0.38%"
"Jul 03, 2014","11,917.5","11,932.5","11,967.5","11,902.5","0.06%"
"Jul 02, 2014","11,910.0","11,845.0","11,935.0","11,805.0","0.46%"
"Jul 01, 2014","11,855.0","11,835.0","11,900.0","11,765.0","0.00%"
"Jun 30, 2014","11,855.0","12,010.0","12,015.0","11,825.0","-1.17%"
"Jun 27, 2014","11,995.0","12,100.0","12,110.0","11,985.0","-0.86%"
"Jun 26, 2014","12,099.0","12,071.0","12,099.0","12,071.0","0.07%"
"Jun 25, 2014","12,090.0","11,995.0","12,095.0","11,995.0","0.86%"
"Jun 24, 2014","11,987.5","11,982.5","12,000.5","11,982.5","-0.02%"
"Jun 23, 2014","11,990.0","11,960.0","11,990.0","11,960.0","0.15%"
"Jun 20, 2014","11,971.5","11,938.5","11,980.5","11,938.5","0.31%"
"Jun 19, 2014","11,934.0","11,899.0","11,944.0","11,894.0","-0.52%"
"Jun 18, 2014","11,996.5","11,901.5","12,001.5","11,901.5","0.87%"
"Jun 17, 2014","11,892.5","11,812.5","11,898.5","11,812.5","0.63%"
"Jun 16, 2014","11,817.5","11,792.5","11,820.5","11,792.5","0.20%"
"Jun 13, 2014","11,794.5","11,764.5","11,794.5","11,764.5","0.06%"
"Jun 12, 2014","11,788.0","11,807.0","11,817.0","11,787.0","-0.19%"
"Jun 11, 2014","11,810.0","11,765.0","11,815.0","11,765.0","0.00%"
"Jun 10, 2014","11,810.0","11,785.0","11,817.0","11,785.0","0.29%"
"Jun 09, 2014","11,775.5","11,777.5","11,802.5","11,762.5","-0.50%"
"Jun 06, 2014","11,835.0","11,785.0","11,855.0","11,785.0","-0.17%"
"Jun 05, 2014","11,855.0","11,871.0","11,900.0","11,840.0","-0.29%"
"Jun 04, 2014","11,890.0","11,805.0","11,895.0","11,795.0","0.90%"
"Jun 03, 2014","11,784.0","11,814.0","11,829.0","11,784.0","0.16%"
"Jun 02, 2014","11,765.0","11,705.0","11,790.0","11,705.0","0.77%"
"May 30, 2014","11,675.0","11,615.0","11,675.0","11,600.0","0.39%"
"May 29, 2014","11,630.0","11,630.0","11,630.0","11,630.0","0.00%"
"May 28, 2014","11,630.0","11,585.0","11,630.0","11,585.0","0.45%"
"May 27, 2014","11,577.5","11,577.5","11,577.5","11,577.5","0.00%"
"May 26, 2014","11,577.5","11,602.5","11,635.5","11,572.5","-0.28%"
"May 23, 2014","11,610.0","11,530.0","11,620.0","11,530.0","0.69%"
"May 22, 2014","11,530.5","11,502.5","11,530.5","11,502.5","0.20%"
"May 21, 2014","11,507.5","11,492.5","11,522.5","11,487.5","0.17%"
"May 20, 2014","11,487.5","11,427.5","11,492.5","11,417.5","0.61%"
"May 19, 2014","11,417.5","11,352.5","11,422.5","11,340.5","0.04%"
"May 16, 2014","11,412.5","11,422.5","11,440.5","11,392.5","-0.29%"
"May 15, 2014","11,445.5","11,445.5","11,445.5","11,445.5","0.00%"
"May 14, 2014","11,445.5","11,500.5","11,500.5","11,440.5","-0.79%"
"May 13, 2014","11,536.5","11,519.5","11,536.5","11,516.5","0.13%"
"May 12, 2014","11,521.0","11,525.0","11,550.0","11,514.0","-0.08%"
"May 09, 2014","11,530.0","11,533.0","11,573.0","11,518.0","-0.26%"
"May 08, 2014","11,560.0","11,570.0","11,635.0","11,550.0","-0.13%"
"May 07, 2014","11,575.0","11,510.0","11,575.0","11,509.0","0.50%"
"May 06, 2014","11,517.0","11,499.0","11,524.0","11,497.0","-0.00%"
"May 05, 2014","11,517.5","11,502.5","11,537.5","11,497.5","-0.04%"
"May 02, 2014","11,522.5","11,537.5","11,555.5","11,517.5","-0.34%"
"May 01, 2014","11,561.5","11,561.5","11,561.5","11,561.5","0.00%"
"Apr 30, 2014","11,561.5","11,538.5","11,573.5","11,513.5","0.12%"
"Apr 29, 2014","11,547.5","11,572.5","11,590.5","11,547.5","-0.28%"
"Apr 28, 2014","11,580.0","11,560.0","11,590.0","11,560.0","0.13%"
"Apr 25, 2014","11,564.5","11,607.5","11,612.5","11,557.5","-0.31%"
"Apr 24, 2014","11,600.0","11,610.0","11,630.0","11,595.0","-0.26%"
"Apr 23, 2014","11,630.0","11,535.0","11,660.0","11,535.0","0.95%"
"Apr 22, 2014","11,520.0","11,445.0","11,530.0","11,445.0","0.66%"
"Apr 21, 2014","11,445.0","11,415.0","11,450.0","11,415.0","0.22%"
"Apr 18, 2014","11,420.0","11,420.0","11,420.0","11,420.0","0.00%"
"Apr 17, 2014","11,420.0","11,420.0","11,435.0","11,410.0","-0.13%"
"Apr 16, 2014","11,434.5","11,427.5","11,447.5","11,420.5","0.04%"
"Apr 15, 2014","11,430.0","11,425.0","11,442.0","11,415.0","-0.09%"
"Apr 14, 2014","11,440.0","11,425.0","11,450.0","11,420.0","0.24%"
"Apr 11, 2014","11,412.5","11,402.5","11,467.5","11,390.5","0.52%"
"Apr 10, 2014","11,354.0","11,324.0","11,354.0","11,324.0","0.58%"
"Apr 09, 2014","11,288.5","11,288.5","11,288.5","11,288.5","0.00%"
"Apr 08, 2014","11,288.5","11,302.5","11,312.5","11,282.5","-0.15%"
"Apr 07, 2014","11,305.0","11,286.0","11,305.0","11,266.0","-0.10%"
"Apr 04, 2014","11,316.5","11,300.5","11,316.5","11,295.5","-0.04%"
"Apr 03, 2014","11,321.0","11,301.0","11,321.0","11,291.0","0.25%"
"Apr 02, 2014","11,292.5","11,292.5","11,312.5","11,287.5","-0.18%"
"Apr 01, 2014","11,312.5","11,272.5","11,312.5","11,252.5","-0.42%"
"Mar 31, 2014","11,360.0","11,360.0","11,360.0","11,360.0","0.00%"
"Mar 28, 2014","11,360.0","11,395.0","11,417.0","11,360.0","-0.76%"
"Mar 27, 2014","11,447.5","11,412.5","11,447.5","11,402.5","0.33%"
"Mar 26, 2014","11,410.0","11,375.0","11,425.0","11,375.0","0.15%"
"Mar 25, 2014","11,392.5","11,342.5","11,392.5","11,342.5","0.11%"
"Mar 24, 2014","11,380.0","11,395.0","11,405.0","11,370.0","-0.37%"
"Mar 21, 2014","11,422.5","11,442.5","11,447.5","11,417.5","-0.20%"
"Mar 20, 2014","11,445.0","11,355.0","11,450.0","11,355.0","1.16%"
"Mar 19, 2014","11,314.0","11,305.0","11,345.0","11,295.0","-0.05%"
"Mar 18, 2014","11,320.0","11,280.0","11,340.0","11,270.0","0.24%"
"Mar 17, 2014","11,292.5","11,292.5","11,302.5","11,247.5","-0.55%"
"Mar 14, 2014","11,355.0","11,405.0","11,440.0","11,355.0","-0.24%"
"Mar 13, 2014","11,382.5","11,422.5","11,422.5","11,347.5","-0.37%"
"Mar 12, 2014","11,425.0","11,405.0","11,470.0","11,395.0","0.26%"
"Mar 11, 2014","11,395.0","11,365.0","11,415.0","11,345.0","0.26%"
"Mar 10, 2014","11,365.0","11,455.0","11,465.0","11,345.0","-0.65%"
"Mar 07, 2014","11,439.5","11,414.5","11,439.5","11,364.5","-0.29%"
"Mar 06, 2014","11,472.5","11,587.5","11,587.5","11,467.5","-0.94%"
"Mar 05, 2014","11,581.5","11,591.5","11,596.5","11,566.5","-0.12%"
"Mar 04, 2014","11,595.0","11,615.0","11,670.0","11,585.0","0.05%"
"Mar 03, 2014","11,589.5","11,610.5","11,625.5","11,555.5","-0.17%"
"Feb 28, 2014","11,609.0","11,655.0","11,655.0","11,590.0","-0.48%"
"Feb 27, 2014","11,665.0","11,665.0","11,695.0","11,640.0","0.21%"
"Feb 26, 2014","11,640.0","11,665.0","11,680.0","11,630.0","-0.24%"
"Feb 25, 2014","11,667.5","11,642.5","11,692.5","11,577.5","0.17%"
"Feb 24, 2014","11,647.5","11,727.5","11,767.5","11,632.5","-0.79%"
"Feb 21, 2014","11,740.0","11,810.0","11,815.0","11,730.0","-0.61%"
"Feb 20, 2014","11,812.5","11,777.5","11,837.5","11,752.5","0.36%"
"Feb 19, 2014","11,770.0","11,850.0","11,890.0","11,725.0","-0.55%"
"Feb 18, 2014","11,835.0","11,790.0","11,895.0","11,790.0","0.42%"
"Feb 17, 2014","11,785.0","11,795.0","11,795.0","11,665.0","-0.34%"
"Feb 14, 2014","11,825.0","11,975.0","11,975.0","11,815.0","-1.25%"
"Feb 13, 2014","11,975.0","12,055.0","12,090.0","11,970.0","-0.91%"
"Feb 12, 2014","12,085.0","12,105.0","12,140.0","12,065.0","-0.49%"
"Feb 11, 2014","12,145.0","12,169.0","12,179.0","12,145.0","-0.23%"
"Feb 10, 2014","12,172.5","12,142.5","12,172.5","12,142.5","0.10%"
"Feb 07, 2014","12,160.0","12,155.0","12,180.0","12,145.0","-0.21%"
"Feb 06, 2014","12,185.0","12,160.0","12,202.0","12,149.0","-0.06%"
"Feb 05, 2014","12,192.5","12,174.5","12,194.5","12,154.5","-0.08%"
"Feb 04, 2014","12,202.5","12,207.5","12,248.5","12,197.5","-0.31%"
"Feb 03, 2014","12,240.0","12,220.0","12,255.0","12,205.0","0.25%"
"Jan 31, 2014","12,210.0","12,210.0","12,210.0","12,210.0","0.00%"
"Jan 30, 2014","12,210.0","12,180.0","12,245.0","12,180.0","0.37%"
"Jan 29, 2014","12,165.0","12,185.0","12,195.0","12,120.0","-0.21%"
"Jan 28, 2014","12,190.0","12,240.0","12,265.0","12,190.0","-0.33%"
"Jan 27, 2014","12,230.0","12,185.0","12,246.0","12,180.0","0.41%"
"Jan 24, 2014","12,180.0","12,165.0","12,185.0","12,164.0","0.12%"
"Jan 23, 2014","12,165.0","12,155.0","12,175.0","12,155.0","0.21%"
"Jan 22, 2014","12,140.0","12,145.0","12,160.0","12,130.0","0.06%"
"Jan 21, 2014","12,132.5","12,117.5","12,142.5","12,117.5","0.19%"
"Jan 20, 2014","12,110.0","12,095.0","12,120.0","12,095.0","0.17%"
"Jan 17, 2014","12,090.0","12,125.0","12,126.0","12,085.0","-0.23%"
"Jan 16, 2014","12,117.5","12,102.5","12,120.5","12,092.5","0.27%"
"Jan 15, 2014","12,085.0","12,055.0","12,090.0","12,025.0","0.29%"
"Jan 14, 2014","12,050.0","12,050.0","12,050.0","12,050.0","0.00%"
"Jan 13, 2014","12,050.0","12,130.0","12,130.0","12,005.0","-0.92%"
"Jan 10, 2014","12,161.5","12,201.5","12,201.5","12,156.5","-0.23%"
"Jan 09, 2014","12,190.0","12,230.0","12,260.0","12,190.0","-0.37%"
"Jan 08, 2014","12,235.0","12,220.0","12,250.0","12,210.0","-0.02%"
"Jan 07, 2014","12,237.5","12,197.5","12,277.5","12,197.5","0.47%"
"Jan 06, 2014","12,180.0","12,195.0","12,245.0","12,180.0","0.08%"
"Jan 03, 2014","12,170.0","12,160.0","12,245.0","12,160.0","0.08%"
"Jan 02, 2014","12,160.0","12,195.0","12,260.0","12,150.0","-0.08%"
"Jan 01, 2014","12,170.0","12,170.0","12,170.0","12,170.0","0.00%"
"Dec 31, 2013","12,170.0","12,190.0","12,195.0","12,170.0","-0.33%"
"Dec 30, 2013","12,210.0","12,260.0","12,270.0","12,210.0","-0.41%"
"Dec 27, 2013","12,260.0","12,245.0","12,293.0","12,245.0","0.49%"
"Dec 26, 2013","12,200.0","12,200.0","12,200.0","12,200.0","0.00%"
"Dec 25, 2013","12,200.0","12,200.0","12,200.0","12,200.0","0.00%"
"Dec 24, 2013","12,200.0","12,230.0","12,250.0","12,200.0","0.06%"
"Dec 23, 2013","12,192.5","12,232.5","12,262.5","12,192.5","-0.16%"
"Dec 20, 2013","12,212.5","12,222.5","12,262.5","12,212.5","0.04%"
"Dec 19, 2013","12,207.5","12,192.5","12,237.5","12,182.5","0.35%"
"Dec 18, 2013","12,165.0","12,135.0","12,190.0","12,125.0","0.35%"
"Dec 17, 2013","12,122.5","12,112.5","12,162.5","12,087.5","0.14%"
"Dec 16, 2013","12,105.0","12,125.0","12,135.0","12,065.0","-0.10%"
"Dec 13, 2013","12,117.5","12,072.5","12,122.5","12,072.5","0.79%"
"Dec 12, 2013","12,022.5","12,012.5","12,052.5","12,007.5","0.27%"
"Dec 11, 2013","11,990.0","11,995.0","12,017.0","11,990.0","0.04%"
"Dec 10, 2013","11,985.0","11,945.0","11,995.0","11,945.0","0.10%"
"Dec 09, 2013","11,972.5","11,927.5","11,987.5","11,927.5","0.08%"
"Dec 06, 2013","11,962.5","12,012.5","12,012.5","11,941.5","0.00%"
